# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (11 - Rondonia)
# =============================================================

data;

# Populacao minima de destino (j) por estado...(analise dos dados - pareto)
# Estado (11 - Rondonia)

param Distmax:=
1 80  # 80
2 120 # + 120
3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
2	10000
3	30000
;

param DurUpper:=
1 0.51 
2 1.6 
3 6; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
#	co_municipio	#	no_municipio	qtd_realizado
	110020	#	PORTO VELHO	325
	110002	#	ARIQUEMES	1
	110004	#	CACOAL	1
;

# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2018	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
110032	1	11	-11.70	-62.72	22931	0	'Sao_Miguel_Do_Guapore'
110033	1	11	-10.41	-65.33	29757	0	'Nova_Mamore'
110034	1	11	-11.34	-62.28	14722	1	'Alvorada_Doeste'
110037	1	11	-12.13	-61.85	13227	0	'Alto_Alegre_Dos_Parecis'
110040	1	11	-9.72	-63.32	20999	0	'Alto_Paraiso'
110045	1	11	-10.21	-63.83	38937	0	'Buritis'
110050	1	11	-11.71	-61.99	8751	0	'Novo_Horizonte_Do_Oeste'
110060	1	11	-10.34	-62.90	6190	0	'Cacaulandia'
110070	1	11	-10.57	-63.62	14009	1	'Campo_Novo_De_Rondonia'
110080	1	11	-8.79	-63.70	25983	1	'Candeias_Do_Jamari'
110090	1	11	-11.43	-61.95	3119	1	'Castanheiras'
110092	1	11	-12.56	-60.90	10886	0	'Chupinguaia'
110094	1	11	-9.38	-62.59	24226	0	'Cujubim'
110100	1	11	-10.61	-62.74	8095	1	'Governador_Jorge_Teixeira'
110110	1	11	-9.19	-63.18	10272	0	'Itapua_Do_Oeste'
110120	1	11	-11.20	-61.52	9762	0	'Ministro_Andreazza'
110130	1	11	-11.05	-62.67	11080	0	'Mirante_Da_Serra'
110140	1	11	-10.26	-63.30	15695	0	'Monte_Negro'
110143	1	11	-10.92	-62.56	7047	0	'Nova_Uniao'
110145	1	11	-12.18	-61.60	5947	1	'Parecis'
110146	1	11	-13.48	-61.04	2191	1	'Pimenteiras_Do_Oeste'
110147	1	11	-11.83	-61.32	2939	1	'Primavera_De_Rondonia'
110148	1	11	-11.91	-61.51	5280	0	'Sao_Felipe_Doeste'
110149	1	11	-12.06	-63.57	19842	0	'Sao_Francisco_Do_Guapore'
110150	1	11	-11.77	-63.04	11860	0	'Seringueiras'
110155	1	11	-10.93	-62.26	4384	1	'Teixeiropolis'
110160	1	11	-10.25	-62.35	10494	0	'Theobroma'
110170	1	11	-11.13	-62.37	11665	0	'Urupa'
110175	1	11	-9.85	-62.18	11028	0	'Vale_Do_Anari'
110180	1	11	-10.43	-62.13	6998	1	'Vale_Do_Paraiso'

# 110001	1	11	-11.94	-62.00	23167	0	'Alta_Floresta_Doeste'
# 110002	1	11	-9.91	-63.03	106168	0	'Ariquemes'
# 110003	1	11	-13.50	-60.54	5438	0	'Cabixi'
# 110004	1	11	-11.43	-61.44	84813	0	'Cacoal'
# 110005	1	11	-13.20	-60.82	16444	0	'Cerejeiras'
# 110006	1	11	-13.13	-60.56	16227	0	'Colorado_Do_Oeste'
# 110007	1	11	-13.00	-60.95	7567	0	'Corumbiara'
# 110008	1	11	-12.44	-64.23	17855	0	'Costa_Marques'
# 110009	1	11	-11.53	-61.02	32047	0	'Espigao_Doeste'
# 110010	1	11	-10.77	-65.32	45783	0	'Guajara_Mirim'
# 110011	1	11	-10.44	-62.48	51933	0	'Jaru'
# 110012	1	11	-10.88	-61.95	127907	0	'Ji_Parana'
# 110013	1	11	-9.43	-62.00	39097	0	'Machadinho_Doeste'
# 110014	1	11	-11.72	-62.31	20459	0	'Nova_Brasilandia_Doeste'
# 110015	1	11	-10.72	-62.26	36340	0	'Ouro_Preto_Do_Oeste'
# 110018	1	11	-11.68	-61.18	36434	0	'Pimenta_Bueno'
# 110020	1	11	-8.77	-63.83	519531	1	'Porto_Velho'
# 110025	1	11	-11.17	-61.91	19409	0	'Presidente_Medici'
# 110026	1	11	-9.71	-62.90	3723	0	'Rio_Crespo'
# 110028	1	11	-11.72	-61.79	54702	0	'Rolim_De_Moura'
# 110029	1	11	-11.91	-61.77	6781	0	'Santa_Luzia_Doeste'
# 110030	1	11	-12.74	-60.14	97448	0	'Vilhena'
# 110032	1	11	-11.70	-62.72	22931	0	'Sao_Miguel_Do_Guapore'
# 110033	1	11	-10.41	-65.33	29757	0	'Nova_Mamore'
# 110034	1	11	-11.34	-62.28	14722	0	'Alvorada_Doeste'
# 110037	1	11	-12.13	-61.85	13227	0	'Alto_Alegre_Dos_Parecis'
# 110040	1	11	-9.72	-63.32	20999	0	'Alto_Paraiso'
# 110045	1	11	-10.21	-63.83	38937	0	'Buritis'
# 110050	1	11	-11.71	-61.99	8751	0	'Novo_Horizonte_Do_Oeste'
# 110060	1	11	-10.34	-62.90	6190	0	'Cacaulandia'
# 110070	1	11	-10.57	-63.62	14009	0	'Campo_Novo_De_Rondonia'
# 110080	1	11	-8.79	-63.70	25983	0	'Candeias_Do_Jamari'
# 110090	1	11	-11.43	-61.95	3119	0	'Castanheiras'
# 110092	1	11	-12.56	-60.90	10886	0	'Chupinguaia'
# 110094	1	11	-9.38	-62.59	24226	0	'Cujubim'
# 110100	1	11	-10.61	-62.74	8095	0	'Governador_Jorge_Teixeira'
# 110110	1	11	-9.19	-63.18	10272	0	'Itapua_Do_Oeste'
# 110120	1	11	-11.20	-61.52	9762	0	'Ministro_Andreazza'
# 110130	1	11	-11.05	-62.67	11080	0	'Mirante_Da_Serra'
# 110140	1	11	-10.26	-63.30	15695	0	'Monte_Negro'
# 110143	1	11	-10.92	-62.56	7047	0	'Nova_Uniao'
# 110145	1	11	-12.18	-61.60	5947	0	'Parecis'
# 110146	1	11	-13.48	-61.04	2191	0	'Pimenteiras_Do_Oeste'
# 110147	1	11	-11.83	-61.32	2939	0	'Primavera_De_Rondonia'
# 110148	1	11	-11.91	-61.51	5280	0	'Sao_Felipe_Doeste'
# 110149	1	11	-12.06	-63.57	19842	0	'Sao_Francisco_Do_Guapore'
# 110150	1	11	-11.77	-63.04	11860	0	'Seringueiras'
# 110155	1	11	-10.93	-62.26	4384	0	'Teixeiropolis'
# 110160	1	11	-10.25	-62.35	10494	0	'Theobroma'
# 110170	1	11	-11.13	-62.37	11665	0	'Urupa'
# 110175	1	11	-9.85	-62.18	11028	0	'Vale_Do_Anari'
# 110180	1	11	-10.43	-62.13	6998	0	'Vale_Do_Paraiso'
;


end;
